"Time, s","Air Region [Case 28]","Air Region 2 [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/RotorCore [Case 28]","Rotor/Shaft [Case 28]","Stator/Slot1/Wire1 [Case 28]","Stator/Slot1/Wire2 [Case 28]","Stator/Slot1/Wire3 [Case 28]","Stator/Slot1/Wire4 [Case 28]","Stator/Slot2/Wire1 [Case 28]","Stator/Slot2/Wire2 [Case 28]","Stator/Slot2/Wire3 [Case 28]","Stator/Slot2/Wire4 [Case 28]","Stator/Slot3/Wire1 [Case 28]","Stator/Slot3/Wire2 [Case 28]","Stator/Slot3/Wire3 [Case 28]","Stator/Slot3/Wire4 [Case 28]","Stator/Slot4/Wire1 [Case 28]","Stator/Slot4/Wire2 [Case 28]","Stator/Slot4/Wire3 [Case 28]","Stator/Slot4/Wire4 [Case 28]","Stator/Slot5/Wire1 [Case 28]","Stator/Slot5/Wire2 [Case 28]","Stator/Slot5/Wire3 [Case 28]","Stator/Slot5/Wire4 [Case 28]","Stator/Slot6/Wire1 [Case 28]","Stator/Slot6/Wire2 [Case 28]","Stator/Slot6/Wire3 [Case 28]","Stator/Slot6/Wire4 [Case 28]","Stator/Slot7/Wire1 [Case 28]","Stator/Slot7/Wire2 [Case 28]","Stator/Slot7/Wire3 [Case 28]","Stator/Slot7/Wire4 [Case 28]","Stator/Slot8/Wire1 [Case 28]","Stator/Slot8/Wire2 [Case 28]","Stator/Slot8/Wire3 [Case 28]","Stator/Slot8/Wire4 [Case 28]","Stator/Slot9/Wire1 [Case 28]","Stator/Slot9/Wire2 [Case 28]","Stator/Slot9/Wire3 [Case 28]","Stator/Slot9/Wire4 [Case 28]","Stator/Slot10/Wire1 [Case 28]","Stator/Slot10/Wire2 [Case 28]","Stator/Slot10/Wire3 [Case 28]","Stator/Slot10/Wire4 [Case 28]","Stator/Slot11/Wire1 [Case 28]","Stator/Slot11/Wire2 [Case 28]","Stator/Slot11/Wire3 [Case 28]","Stator/Slot11/Wire4 [Case 28]","Stator/Slot12/Wire1 [Case 28]","Stator/Slot12/Wire2 [Case 28]","Stator/Slot12/Wire3 [Case 28]","Stator/Slot12/Wire4 [Case 28]","Stator/StatorCore [Case 28]","Total [Case 28]"
"3.47222222222e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.362127922","154.279920429","187.191871096","262.437108417","139.211421684","140.175865081","144.821563675","218.837412733","157.430644265","85.3013771213","26.726019381","2.66613100879","35.9037440735","92.6682934433","170.96262686","302.041249056","197.09888249","229.843841288","249.953646246","371.519739856","139.235494946","146.808332518","164.952633492","293.818612769","140.33313315","154.309617852","187.176067969","262.474724706","139.183905","140.201963771","144.790451997","218.812967869","156.384047427","84.9066873866","26.5288585787","2.64837995929","35.7292932318","92.3794405825","170.555642854","301.476198283","196.890248818","229.784917879","249.694842386","371.426416265","139.143791794","146.9097374","164.86700286","293.993077613","0","8104.84997548"
"3.81944444444e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.356900945","157.49096333","188.031278558","264.909398111","143.744580585","144.560462316","150.718404331","203.966988784","134.458856772","65.2840324974","14.6295947943","8.65082537351","34.4494357065","91.203083734","170.852469676","306.057209746","192.092276019","224.082228287","244.412742564","369.021262118","135.244963577","144.185725304","165.618291636","293.314509481","144.329185487","157.515227384","188.00872222","264.936178225","143.719103078","144.583794672","150.685829368","203.959477892","134.015238625","65.2601581553","14.6208849748","8.62912345015","34.4692515279","91.2429227804","170.893643948","306.100749175","191.959858725","224.077776418","244.259446713","369.004153047","135.176377398","144.259886284","165.552819946","293.427982487","0","7982.02427623"
"4.16666666667e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148.156713123","160.119684872","187.347544865","272.238577295","148.604803746","150.079999179","158.966299663","197.63154878","115.727830498","49.1812189346","8.78801785908","30.3571450853","32.4406599907","88.2938071919","168.238934274","305.798581619","187.77748232","218.619373145","240.097675994","363.853910307","131.053600992","140.96066328","164.876228338","281.531732947","148.132013183","160.138590295","187.321066568","272.241725937","148.583585928","150.096090235","158.926677725","197.601243179","115.126066104","48.9815834255","8.73595742067","30.4554581195","32.348697719","88.1324621211","167.986622427","305.452070186","187.575713743","218.573678733","239.863176916","363.77773352","130.968170499","141.061925503","164.807293104","281.698246436","0","7899.32788332"
"4.51388888889e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151.784199538","162.417663463","185.91297347","280.74862688","153.338094483","155.472676685","172.797544677","216.363076888","105.527242114","40.9904173828","11.513882749","91.519116211","27.9390922865","80.2659957291","157.905677511","293.926640538","181.183613418","211.566886928","234.978426753","354.830865391","126.649124292","137.091320522","162.56946158","266.486824571","151.752085128","162.442393048","185.878004389","280.748987288","153.31299545","155.497113012","172.708648458","216.245919806","104.953324927","40.7872348567","11.462053672","91.5516831154","27.8412807449","80.0863205597","157.615962705","293.529392082","181.0007245","211.536789697","234.760955319","354.761484636","126.564842074","137.18919473","162.499938736","266.645379312","0","7925.15215231"
"4.86111111111e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155.248143826","164.629884785","184.673285442","282.719919862","157.402611425","160.899573486","193.329800014","244.16100558","98.832855956","37.2312927933","23.2044512663","190.710745713","21.638535573","67.6888479099","140.251935205","270.822235845","174.920266752","206.046010984","232.578305587","347.583029175","122.097432262","132.826977704","158.930509301","250.313186447","155.223507855","164.64849989","184.646800452","282.733858992","157.386066625","160.915086717","193.259174361","244.102109932","98.7182308557","37.2520631554","23.1472296142","190.472426805","21.6653417848","67.7478918675","140.314253427","270.911363551","174.887814026","206.10749676","232.547017775","347.633570157","122.051725064","132.865797661","158.878753199","250.363812569","0","8037.22073599"
"5.20833333333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","158.565679031","166.824644176","183.993921236","274.15696171","161.178223472","166.997282745","208.159633163","258.061463051","86.1999204851","31.4193935931","38.0770988356","290.077700571","15.4364413096","53.2359504641","118.588556932","241.166966143","171.864443726","205.387788518","236.492609597","348.140148092","117.481171237","128.337853405","154.361542597","234.185847202","158.542228043","166.842459107","183.968503979","274.170808323","161.16147628","167.007311023","208.0952568","258.021280394","86.1603043627","31.4609888213","38.0011021657","289.792690003","15.4545202946","53.3004478105","118.664258362","241.281864809","171.869541132","205.463244666","236.508809258","348.212332425","117.449821284","128.357412613","154.318947388","234.206850268","0","8096.7037009"
"5.55555555556e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161.716853749","169.00504903","183.872582196","258.811729862","164.515997422","172.368322882","213.741203413","256.242376297","72.3872768565","26.2424141603","52.070951651","369.134952296","10.8629242879","39.0349364486","95.4916909024","208.677781465","172.094198156","209.447925737","246.228385936","357.828869812","112.816409636","123.926607571","149.76882972","221.607402141","161.6994733","169.020944688","183.858401128","258.843626436","164.501269224","172.380836496","213.728171205","256.270187625","72.6180617868","26.3963712681","51.9191047077","368.55966208","10.9070257421","39.2013360996","95.7621353207","209.085677354","172.215118655","209.597801272","246.404317117","358.016804763","112.816052934","123.896116685","149.734160123","221.545036717","0","8096.87336435"
"5.90277777778e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164.693205116","171.153053098","184.256002987","238.077874358","167.467262326","175.94730298","211.20590462","243.026750219","60.5891514695","22.8995236512","61.6537111376","414.207363859","9.16774648615","26.9873144981","73.4166129546","176.348987531","177.104808521","219.985529356","263.61706991","378.947173863","108.145358124","119.681851688","145.710830616","213.622775614","164.677101006","171.170686549","184.245735762","238.106499266","167.453744354","175.960941932","211.196904369","243.058083392","60.7997474969","23.0163783448","61.4981516493","413.700667044","9.17222027984","27.0966140798","73.6143010759","176.663253018","177.25415825","220.149438156","263.832341495","379.164324388","108.153658055","119.635981652","145.676038297","213.535024211","0","8056.74515911"
"6.25e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167.482617784","173.310919801","185.261095075","219.224695413","170.067028553","177.689262751","203.493100071","225.371729168","49.9023213087","20.6163849399","66.2925124506","435.082175365","11.1379320027","18.3159465017","53.9249682215","145.185209898","186.614223428","236.65851883","288.116864515","410.40582814","103.49294968","115.79919373","142.762581584","212.151239073","167.467096393","173.330214551","185.25310992","219.252982871","170.051600671","177.707584683","203.494412142","225.406554286","50.1518330101","20.7200400651","66.1190894115","434.588963258","11.107874678","18.3928740324","54.1081237491","145.491208079","186.809171935","236.85100942","288.397029244","410.67422172","103.513100429","115.734821","142.733761748","212.040831149","0","8037.75680673"
"6.59722222222e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170.077898117","175.449108247","186.747517661","214.888112046","172.331865654","178.436979593","195.020005607","212.377771305","42.1642359967","19.7725810754","66.5743976148","454.35701142","16.7571743789","14.1597677928","39.3541766353","118.335764","200.067137389","258.584359699","318.752740492","450.502801213","98.9042973371","112.375751648","141.119832327","217.107988772","170.058206323","175.477597581","186.744410794","214.927687132","172.312906343","178.460552575","195.015143739","212.406408397","42.4026637624","19.8548275303","66.4089441205","453.932011942","16.6948053623","14.2011634674","39.5015940503","118.611834388","200.267531146","258.792367599","319.042098189","450.795831036","98.9178123224","112.304416687","141.066684005","216.973498532","0","8149.39027304"
"6.94444444444e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172.470361483","177.428809733","188.173557559","224.149555466","174.305837649","178.886546907","188.554955913","209.841883044","37.1776097352","20.0158698502","63.2476181125","471.530285685","22.5454263164","14.2993685189","32.9852320481","103.827911248","212.373659561","279.054331498","347.680399796","489.663642833","94.3868585171","109.28069872","140.205720413","225.796603713","172.442937622","177.467587686","188.16882225","224.202902458","174.279037554","178.915771445","188.534238446","209.862880474","37.3502339663","20.0697681109","63.1439730929","471.287347288","22.5012231162","14.3080407462","33.0653338251","103.979638819","212.598759224","279.292852871","348.005365741","489.997127266","94.3972685288","109.197279583","140.133028144","225.632356688","0","8356.71651927"
"7.29166666667e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.64345201","179.129883958","189.083587953","235.469731786","176.060973457","179.654693398","186.227745551","221.149400052","33.8198696767","21.0574853695","58.8938266604","487.197433324","26.9569978084","16.2408934377","32.0550259521","99.1498396463","218.408705318","291.228179049","366.947594352","516.597883585","90.2331664184","107.089197853","140.714050005","238.833732854","174.619332367","179.160955975","189.073362736","235.509934242","176.037413443","179.679887593","186.205235411","221.163225908","33.9655447213","21.1103512753","58.7898045226","486.987592578","26.8781996576","16.2554784042","32.1457280528","99.3730365835","218.539691622","291.396922904","367.14300172","516.834800292","90.2177487785","107.026537219","140.615273275","238.68881497","0","8574.26122373"
"7.63888888889e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176.597644523","180.457416277","189.251954216","237.818120266","177.677741004","180.992102209","188.713576224","244.653180159","31.4862706338","22.9305880318","55.805749002","493.891974064","30.9081321349","18.8176420858","32.7872603387","97.327538179","216.986795798","293.484294679","374.544516561","529.430509812","86.6447597473","106.133556894","142.883618032","255.763045712","176.561814062","180.505969854","189.238474369","237.884654275","177.641533488","181.027458987","188.673408888","244.675316391","31.596628463","22.9803076471","55.7121669738","493.749966363","30.8149718392","18.8371488559","32.8697484168","97.5723361185","217.029774146","293.600294737","374.621964761","529.589903494","86.5978967399","106.085619644","142.741418969","255.615002599","0","8732.21176666"
"7.98611111111e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.319506841","181.454622386","188.741332377","228.512987796","179.165156251","182.737737645","194.952648372","275.929029189","30.5890398079","25.5882815282","54.1749695262","480.507189482","34.7315796182","21.7368272652","34.2357283688","96.0503061959","210.918598343","289.458041389","374.528210987","533.229525481","83.9317593757","106.802089078","147.033146005","275.508240578","178.278196405","181.508306799","188.721980236","228.58386458","179.123404355","182.777226471","194.904356767","275.958273955","30.6699869354","25.6410423731","54.0703017182","480.395329984","34.5993523613","21.7666485449","34.3228430242","96.363891025","210.844022681","289.485137365","374.437954513","533.256563424","83.8514075098","106.783326358","146.86561668","275.389016152","0","8817.4346041"
"8.33333333333e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.819286315","182.166009751","187.728670959","214.984331684","180.51950324","184.577979397","203.249625271","310.080382602","30.8037328941","28.920928165","54.371347207","449.002929963","38.6881231444","24.9384437919","36.0228458007","94.2586585392","201.734063774","281.147280033","369.080028802","530.371224632","82.1663015827","108.925696961","152.527403953","296.958503444","179.766995485","182.23298065","187.703738539","215.071200876","180.46669175","184.625567621","203.181140841","310.087371416","30.8716017397","28.9553310119","54.298656936","448.962470632","38.6120404011","24.9545167659","36.0733186592","94.4537878424","201.764259308","281.284114359","369.148005174","530.557821246","82.0860904734","108.87062271","152.34303613","296.791587077","0","8846.20624955"
"8.68055555556e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181.099102427","182.676288876","186.470929693","208.83342207","181.717270114","186.266811347","211.862754904","342.182293932","31.977754649","32.801818109","56.2669305066","401.282431322","42.6411290858","28.3524433497","38.2554093351","92.1410065997","192.342571387","272.259722503","362.585231166","525.953985624","80.7777457222","111.114630374","157.269097078","315.817998792","181.045049027","182.739776276","186.438239603","208.907734933","181.663927801","186.315232601","211.794289865","342.192783969","32.0253246809","32.8307204268","56.1973863903","401.262713315","42.5633114516","28.3682593959","38.295763703","92.3238046672","192.393185859","272.426964714","362.686923323","526.186438275","80.688198578","111.040397807","157.056752859","315.620834812","0","8846.0127933"
"9.02777777778e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182.180727587","183.049292916","185.230375912","216.536209117","182.743799695","187.652786561","218.861032109","367.55010161","34.0844786681","36.9692742301","59.2297159027","342.978109807","46.4629976684","31.930032274","41.0009417393","90.4180543292","182.617673752","262.702850584","354.935696896","519.613714663","79.0951786172","111.956509767","159.145866054","325.478466875","182.121404354","183.113819166","185.189130832","216.605279701","182.686515296","187.704573908","218.786453222","367.555289908","34.1125392835","36.9954058473","59.1607471722","342.984385898","46.383848671","31.9476582414","41.0325097602","90.592604619","182.58621294","262.769258672","354.909847415","519.700088588","79.0309952803","111.927185766","158.987466797","325.370497453","0","8804.67760612"
"9.375e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.042031402","183.438791816","184.514544612","237.207150931","183.571732451","188.797510725","222.642902083","380.340578229","36.8811945733","41.3014700627","62.6812792883","281.59921188","49.7036399687","35.5883943395","44.5453079046","90.4512772928","172.792747265","252.920338013","346.636945117","512.092652706","77.8874093324","113.286537975","161.421594086","334.029357318","183.008024892","183.472326388","184.48466482","237.248365313","183.539900393","188.830103067","222.601444453","380.327418586","36.9113805285","41.3127261755","62.6542611406","281.620963047","49.6958277289","35.5929179771","44.5501889732","90.4902074687","172.833545819","252.999317761","346.713224802","512.216907853","77.8920262716","113.289098239","161.398138351","334.033980287","0","8755.09155971"
"9.72222222222e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.662545759","183.833062654","184.417063695","262.65757962","184.315326828","190.294377104","224.019355324","371.547403254","40.343115924","45.4047093454","65.2044332541","227.510618983","52.6660924382","39.3284939369","48.6728537237","92.2203453197","160.023525767","238.869388929","332.860138485","497.298070804","76.0598682587","113.612258718","162.5539742","338.788981383","183.662471238","183.833622118","184.411587419","262.627006824","184.315792159","190.304416339","224.030355278","371.576662309","40.3505346792","45.4191437185","65.1627556189","227.503690336","52.6255909847","39.3409495545","48.6850507081","92.3070349786","160.383431473","239.375052248","333.484229396","498.08713053","76.0121717607","113.359457201","162.206366596","338.369945202","0","8633.59803238"
"0.000100694444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184.019892511","184.114685854","184.710624362","282.061257423","185.035874241","192.256361782","226.649025746","342.892503848","44.3340485099","49.3557882289","66.5626059353","183.443345699","55.6518153361","43.1991512746","53.1552919112","95.6741518716","143.250914749","218.707636673","311.174008827","472.039524324","73.5964414781","113.144497581","163.329927338","341.434630307","184.044133249","184.094664362","184.728163533","281.976211262","185.05922778","192.249089287","226.693654538","342.934166329","44.305830171","49.3845040589","66.4892932727","183.432979808","55.5518664039","43.2330514776","53.179617168","95.8626156118","143.740804909","219.423722741","312.053625322","473.183025597","73.5106179804","112.716273477","162.724545629","340.71174119","0","8421.07743097"
"0.000104166666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184.111568128","184.187205163","185.058404893","290.146704957","185.409471332","192.835067766","225.951048191","315.624790741","48.4755491948","53.6513396716","69.3115562159","148.493841371","58.4923146789","47.2190695813","58.2269653635","101.625334778","127.893949192","200.054791943","290.814760439","447.940008842","70.6558404046","112.403192819","164.889169922","344.451212349","184.150303408","184.154945328","185.09235044","290.066424317","185.446467073","192.813715298","226.005569035","315.640030131","48.4360858811","53.6816303773","69.2476989907","148.497603351","58.409472237","47.2567969641","58.2393770434","101.785716914","128.247857584","200.563163099","291.468835019","448.789301148","70.672317725","112.091964478","164.446134044","343.911006134","0","8217.03792396"
"0.000107638888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.946465071","184.013517082","185.235068459","285.422188201","185.432869194","192.437426085","221.775501559","291.741987629","52.739204623","58.1209594076","72.8149158094","123.676443126","61.6708214529","51.4085033284","63.5154167077","109.84506793","112.578000722","180.912852795","269.321057362","421.949054114","67.0279000082","110.513615627","166.084664027","346.352185504","183.992582842","183.974875876","185.278879836","285.362555611","185.477008592","192.40709153","221.831553512","291.730038822","52.7013773916","58.1469832317","72.7735690697","123.688475825","61.6231449886","51.4390916321","63.510834423","109.937158197","112.817702907","181.228504665","269.769516062","422.512813805","67.122736424","110.329919695","165.830503456","346.010152093","0","7998.03275631"
"0.000111111111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.534500612","183.605099568","185.169044745","270.634816253","185.163672118","191.425917837","215.796453265","274.598542789","57.1475840521","62.5268057901","76.1555920821","107.03230156","65.1851956138","55.7359955294","69.7362735945","123.245047424","97.0729796482","160.801871275","246.042205599","393.353636093","62.5604665837","107.023135491","165.800879241","345.912410447","183.582136156","183.565110064","185.216295458","270.576510109","185.209611448","191.391231664","215.850472535","274.57183618","57.1000123456","62.5582207169","76.1103588746","107.054482572","65.1277547468","55.774355951","69.7314765741","123.35262832","97.2560665463","161.040964297","246.39561225","393.800635865","62.6715735862","106.868539674","165.575829077","345.598263328","0","7771.24040555"
"0.000114583333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182.879782418","182.979591374","184.917916344","254.882756093","184.547319479","189.81612261","208.995801623","263.766736705","61.6252831968","66.7197871832","78.9198911892","97.3784333798","68.7066249946","60.3182142654","77.7158869438","143.029493466","82.1723001128","140.8186794","222.287174075","364.194751311","57.7148306725","102.666626624","164.302920768","343.326075387","182.926173384","182.940295046","184.965246871","254.831781603","184.592097675","189.77868791","209.043562261","263.729386489","61.5892111853","66.7404729865","78.8854307753","97.3914580987","68.6700817121","60.3466947689","77.7094301064","143.095874551","82.3682258822","141.067203321","222.681616149","364.682344444","57.8370322007","102.49882707","164.076769714","342.987747553","0","7570.11865137"
"0.000118055555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181.987612656","182.15111842","184.459685106","237.058035701","183.572647501","187.827905359","202.09925494","251.299761164","66.1901194527","70.8101247502","81.6169315109","94.2009299403","72.0273192149","65.3527116297","87.3472271882","169.360696146","67.3877197113","119.951820732","196.632528983","332.936193522","52.8976807789","98.1260294825","162.30379692","338.683921842","182.031301194","182.113781629","184.505019587","237.013048641","183.61483695","187.790322408","202.14194965","251.258141968","66.1612605638","70.8343789161","81.593935608","94.2181543435","72.0020739142","65.3774609423","87.3305963785","169.391695046","67.5494661088","120.152665135","196.977630905","333.360499203","53.0282090935","97.9751821774","162.104181365","338.371774423","0","7373.1793388"
"0.000121527777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.868259594","181.152357131","183.860770294","221.180402476","182.234492295","185.502487682","195.637378237","236.036581955","70.8205272953","75.1997097786","85.1600590841","96.3469065403","75.2467748532","70.8745281635","98.1924208791","204.79128926","52.4945017055","97.2868550539","167.520757762","297.624458436","48.3788173091","93.8710734047","160.35614234","332.05780082","180.906710535","181.118947388","183.900900979","221.138604","182.271817613","185.467380361","195.673467027","235.994383886","70.786582135","75.2427151404","85.1431686356","96.3815630103","75.220360479","70.9050654203","98.1555787517","204.803997099","52.5867712162","97.3906330078","167.727745039","297.878168333","48.5263996236","93.7760699961","160.220810362","331.838398666","0","7185.75159105"
"0.000125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.54410648","180.051023248","183.27506378","209.209437388","180.62496961","183.019437968","189.871213125","218.089136086","75.4964588581","79.9684589512","89.4874481493","102.203553247","78.8562742242","76.6366786713","109.26495114","249.255694232","39.1221029755","74.9726239486","137.436965278","261.342204415","44.4367834621","90.4651353179","159.179288781","326.499959167","179.578258902","180.020659506","183.310714255","209.170296157","180.658426453","182.98673116","189.902424855","218.049047596","75.4683701847","80.0181726894","89.4853580581","102.242162144","78.8408850916","76.6559732203","109.201844719","249.211649069","39.1961435377","75.0559281967","137.625042941","261.575426467","44.5882059172","90.3731224133","159.047795583","326.279917382","0","7036.851525"
"0.000128472222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.040236357","178.9039921","182.792810282","200.424965268","178.782259993","180.470909136","184.871183413","199.157298067","80.12910115","85.1277252918","94.7219368927","109.33121104","82.7987525564","82.1685578537","118.104379649","312.841784042","28.2785779955","53.9203077342","107.098982256","223.83409259","40.9154754805","87.6129902228","158.426136039","321.989790056","178.066871099","178.878013674","182.819670327","200.391482655","178.80924696","180.443270814","184.894732062","199.12368122","80.1098262981","85.1748969473","94.7251323639","109.368538495","82.7894825206","82.1814460906","118.040628727","312.771880121","28.3265503097","53.9648549899","107.236992164","224.00114988","41.0778250409","87.5478977556","158.329691218","321.80595663","0","6941.62317383"
"0.000131944444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176.499026504","178.050596712","183.136098159","197.110291741","176.738629889","177.944078686","180.825206828","185.181267805","84.7206470089","90.5815308687","101.097719336","118.867330968","86.7791466771","87.4396755236","124.365144876","388.935093694","21.4492343069","36.2567266251","79.1033108745","186.735585589","38.1665430502","86.0651024443","159.170726602","320.244976689","176.51494781","178.031360264","183.151179622","197.083719637","176.756441198","177.925383829","180.840356494","185.159215921","84.7147537131","90.6173394655","101.107816724","118.893353663","86.77953574","87.4422228096","124.31022396","388.84880732","21.478730773","36.2610472241","79.182341074","186.813620781","38.3497608024","86.0499915029","159.146134073","320.148889328","0","6931.07086519"
"0.000135416666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175.210161175","178.030994953","185.235445592","200.411396847","174.512376886","175.374332536","177.43015119","184.698827353","89.3587195678","96.1978147303","108.084166223","133.205041122","90.5775954287","92.9747541611","130.553254186","463.066322545","19.1210435167","23.8469426521","56.6015764369","153.85177174","36.4294886265","86.3501293974","162.210432862","322.280052378","175.197478174","178.020209412","185.212267837","200.381579381","174.509082194","175.374955103","177.422508563","184.693491004","89.3568647042","96.232983081","108.101894501","133.232078589","90.5802149677","92.971784149","130.498630232","462.980226012","19.1301222645","23.8558560292","56.6914257788","153.970452719","36.5877937515","86.2737200708","162.084418849","322.055163922","0","7031.02799339"
"0.000138888888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.645129033","179.546652809","189.949023578","211.15527636","172.096996039","172.672094968","174.217916887","194.483220151","94.0382774168","101.991608001","115.799724254","153.817849526","94.504038666","98.5473955755","136.071682895","533.591524535","20.6876831804","16.2431699683","39.4094440003","125.774028651","35.361205257","87.7538017301","166.556518935","326.753560757","174.592837044","179.541149348","189.873364143","211.115727398","172.067985328","172.697844753","174.184297356","194.498296444","94.0454431923","102.018287968","115.825923457","153.838022708","94.5129873833","98.5334715496","136.021347927","533.489931857","20.6591535074","16.248021975","39.5129682362","125.94994935","35.4657451552","87.5906465967","166.296324756","326.353515808","0","7230.60106641"
"0.000142361111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175.43410877","183.431137358","198.025998668","228.869403546","169.478715497","169.839940478","171.006456885","204.138150578","98.7624277364","107.961110439","124.485607964","181.758265047","98.653600145","103.977874116","140.671238973","593.318404263","25.3602525551","12.672148805","26.8729829977","102.951944696","34.8425827833","90.0103489593","171.838926195","332.968934048","175.359239494","183.415970183","197.926467132","228.814333845","169.443282855","169.872539173","170.967109598","204.154593805","98.7696977248","107.983595391","124.507824312","181.775079481","98.6600366074","103.966833256","140.634225875","593.242786711","25.3474012221","12.6609964542","26.9185862905","103.027704692","34.9618512062","89.934590751","171.698333352","332.730581606","0","7494.10422252"
"0.000145833333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177.330541057","189.083190129","208.11177891","250.320487047","166.662077845","166.912074199","167.754503784","203.896912678","103.52022893","114.091294726","134.168204239","214.915484002","102.984066068","109.324390318","144.879484528","636.755336521","32.5943658999","12.3900326798","18.133114481","84.3635470283","34.8563934073","93.0774127629","178.000834466","340.76437428","177.26402744","189.058915058","208.04716875","250.272747169","166.644891154","166.927842778","167.735888654","203.899720486","103.528701486","114.109450493","134.190904967","214.943141138","102.990321544","109.312256849","144.848463569","636.650536812","32.5502430782","12.3563616372","18.1778677151","84.4531191242","34.9678507258","92.9977188324","177.863357906","340.523497279","0","7769.20512463"
"0.000149305555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.188884635","195.780361546","218.380163437","272.623376213","163.680280766","163.918654648","164.559338697","191.204124013","108.295723048","120.238093479","144.31520813","247.461782309","107.488156998","114.330892315","148.450781338","656.165115238","42.8788695498","15.2451904727","12.4457115264","67.6780272735","34.8876363528","95.8520707074","183.516816351","347.79706955","180.075474555","195.751412168","218.274647531","272.567066483","163.64622434","163.954029928","164.526227009","191.227175608","108.302111097","120.251406473","144.330127288","247.483098973","107.49193791","114.323831903","148.430126542","656.077879717","42.7908999699","15.1879896262","12.4729836588","67.7750578241","34.9944601236","95.7082593159","183.276389336","347.422176615","0","7993.72332259"
